ID,grade
73248,B
36002,B
71825,B
33801,B
78126,B
27646,B
36646,B
637,B
52331,B
76430,B
35533,B
30312,B
89067,B
62332,B
7286,B
4582,B
93746,B
84559,B
5582,B
42425,B
25354,B
41105,B
81545,B
31355,B
125,B
20345,B
31724,B
7726,B
91791,B
5614,B
75761,B
97754,B
11380,B
52825,B
47697,B
42780,B
67897,B
20316,B
31379,B
21220,B
40741,B
18726,B
26084,B
51167,B
37602,B
36648,B
63017,B
64391,B
16736,B
73305,B
51690,B
5099,B
82658,B
22414,B
72488,B
8900,B
40476,B
74646,B
79675,B
49300,B
60871,B
54711,B
7362,B
5293,B
48873,B
58598,B
77949,B
56058,B
51345,B
64626,B
2379,B
34760,B
63929,B
56544,B
9599,B
95900,B
43199,B
15722,B
42720,B
19827,B
51833,B
47830,B
87239,B
19104,B
18774,B
3129,B
13691,B
6952,B
71296,B
4241,B
43036,B
64813,B
60282,B
31251,B
82241,B
32669,B
28332,B
75733,B
88064,B
74877,B
19095,B
56233,B
80283,B
68280,B
70093,B
52995,B
80433,B
80329,B
54426,B
68202,B
47428,B
58797,B
1212,B
79159,B
47223,B
76562,B
41479,B
72167,B
72745,B
71057,B
24611,B
1821,B
22573,B
9645,B
93234,B
54556,B
41436,B
90950,B
71993,B
97491,B
74503,B
78167,B
24934,B
12020,B
2669,B
24809,B
69760,B
61252,B
65122,B
29750,B
55740,B
59834,B
11080,B
11276,B
56280,B
37880,B
49484,B
91303,B
71416,B
86279,B
3455,B
69072,B
53858,B
78282,B
75243,B
64956,B
14133,B
52583,B
64992,B
31665,B
58304,B
21761,B
1529,B
34013,B
11512,B
21253,B
34353,B
45802,B
11714,B
72846,B
69123,B
2417,B
20216,B
46887,B
2115,B
3066,B
98749,B
3977,B
6079,B
53261,B
91804,B
10226,B
81851,B
4199,B
70932,B
22710,B
60692,B
92400,B
48959,B
73494,B
97136,B
72519,B
20145,B
3200,B
24401,B
31964,B
49142,B
78448,B
11970,B
84872,B
54720,B
23835,B
52717,B
4918,B
98821,B
29936,B
95624,B
47125,B
62099,B
72364,B
52343,B
65321,B
60551,B
67110,B
40306,B
29744,B
21844,B
11827,B
10608,B
29903,B
98389,B
58841,B
26646,B
57418,B
27248,B
47627,B
27223,B
79551,B
65437,B
39516,B
98652,B
94811,B
35329,B
77286,B
31710,B
6853,B
31807,B
93923,B
14491,B
45911,B
78656,B
1808,B
96550,B
37833,B
56699,B
19576,B
92542,B
10530,B
36283,B
45338,B
56871,B
75845,B
83913,B
88148,B
90631,B
60462,B
35826,B
30633,B
70367,B
59017,B
96229,B
55473,B
95475,B
55547,B
70808,B
34249,B
85176,B
9399,B
58838,B
81147,B
98594,B
9406,B
48972,B
74199,B
12952,B
82300,B
55955,B
97584,B
95768,B
62625,B
18970,B
61762,B
5966,B
58957,B
3483,B
88695,B
84015,B
99037,B
21015,B
17875,B
28710,B
8683,B
14227,B
89896,B
29561,B
56516,B
72514,B
97250,B
34767,B
28410,B
46011,B
95308,B
216,B
33625,B
64331,B
18765,B
79532,B
3870,B
90501,B
40029,B
4549,B
93967,B
77937,B
91066,B
65220,B
19745,B
81936,B
61015,B
39113,B
79476,B
6147,B
17958,B
92893,B
20030,B
38866,B
29525,B
69987,B
59182,B
15077,B
37648,B
89998,B
69695,B
48414,B
57300,B
14049,B
12141,B
78549,B
23630,B
31500,B
36966,B
38640,B
9798,B
38882,B
75917,B
25619,B
63170,B
84173,B
59823,B
59273,B
11661,B
13948,B
22873,B
80382,B
90448,B
63922,B
98228,B
3853,B
63480,B
27569,B
75443,B
4684,B
99515,B
43956,B
22601,B
83085,B
25528,B
57766,B
58576,B
16814,B
18355,B
12215,B
34646,B
88901,B
83959,B
49111,B
91637,B
39557,B
89370,B
91414,B
64736,B
68834,B
9013,B
30241,B
5183,B
64252,B
93282,B
34008,B
14391,B
473,B
89204,B
33534,B
97147,B
20175,B
72224,B
96758,B
27538,B
88618,B
49130,B
73028,B
70833,B
75324,B
48692,B
58046,B
67236,B
2869,B
86527,B
39071,B
27710,B
26762,B
28593,B
52529,B
81546,B
85492,B
92442,B
67244,B
64906,B
84674,B
60386,B
27629,B
96868,B
20580,B
25569,B
39035,B
68722,B
24219,B
460,B
68608,B
23052,B
70378,B
74900,B
21060,B
68770,B
41899,B
89714,B
91181,B
51683,B
32551,B
79545,B
5442,B
76676,B
86534,B
19223,B
72094,B
32541,B
58656,B
29759,B
77894,B
50333,B
45243,B
74439,B
25334,B
20731,B
51969,B
31465,B
71459,B
92881,B
27815,B
87276,B
19645,B
30378,B
28096,B
54609,B
10758,B
44997,B
8074,B
45996,B
83425,B
71485,B
68386,B
47112,B
88541,B
73729,B
72212,B
10392,B
38500,B
45971,B
2950,B
84593,B
16310,B
38923,B
62351,B
44050,B
56788,B
93493,B
75634,B
10317,B
29081,B
27435,B
47124,B
61905,B
9833,B
60221,B
26115,B
10575,B
47973,B
77405,B
46530,B
70502,B
74623,B
88664,B
32323,B
80419,B
72735,B
21528,B
2519,B
15551,B
79040,B
70094,B
44557,B
1207,B
14017,B
6846,B
54322,B
3340,B
64556,B
68233,B
74306,B
77580,B
67171,B
56850,B
65659,B
33543,B
43582,B
50419,B
14921,B
22183,B
62585,B
24597,B
75093,B
97848,B
61365,B
4250,B
84857,B
86023,B
89005,B
4467,B
2049,B
57918,B
74432,B
6055,B
88496,B
9274,B
78218,B
30069,B
47106,B
68929,B
96843,B
62745,B
72393,B
39833,B
94269,B
81426,B
338,B
34373,B
21279,B
52258,B
33494,B
11192,B
71048,B
31435,B
29146,B
19469,B
75771,B
93475,B
66990,B
56005,B
23964,B
71188,B
74581,B
71921,B
11971,B
5360,B
26797,B
67100,B
10564,B
64834,B
73655,B
18532,B
34990,B
18817,B
28404,B
14018,B
9166,B
85542,B
13386,B
67208,B
98056,B
51161,B
69470,B
68560,B
14153,B
46424,B
75551,B
69465,B
4463,B
65666,B
49838,B
34479,B
18795,B
7655,B
61652,B
71816,B
30137,B
20686,B
95621,B
49558,B
20376,B
5112,B
11668,B
11864,B
8908,B
76232,B
42635,B
56320,B
52768,B
57648,B
40051,B
26128,B
95479,B
18806,B
42072,B
17989,B
72139,B
83993,B
28569,B
57114,B
40149,B
19046,B
12561,B
87615,B
18709,B
5691,B
53931,B
12064,B
72263,B
79136,B
94365,B
73071,B
91288,B
98281,B
61858,B
43572,B
91461,B
33583,B
52681,B
66435,B
15868,B
56629,B
41379,B
83903,B
15573,B
34232,B
83080,B
15932,B
13752,B
83608,B
82978,B
66746,B
54793,B
99935,B
88028,B
37178,B
50645,B
50630,B
90172,B
37404,B
77630,B
29829,B
57464,B
53685,B
12259,B
3133,B
20736,B
63503,B
1300,B
71611,B
84096,B
70523,B
10659,B
59831,B
54587,B
11753,B
54023,B
18086,B
9084,B
2554,B
58684,B
79985,B
65450,B
20151,B
62861,B
44580,B
10710,B
44075,B
53334,B
79463,B
26238,B
48660,B
63453,B
38446,B
89155,B
91902,B
71443,B
68889,B
25615,B
60356,B
37008,B
86878,B
63556,B
19312,B
24320,B
14756,B
64193,B
71149,B
75047,B
75121,B
8110,B
55944,B
85973,B
69634,B
78630,B
25377,B
19292,B
86117,B
98881,B
20603,B
18046,B
67787,B
2765,B
66550,B
34140,B
6091,B
56914,B
10269,B
16066,B
55141,B
65523,B
57296,B
52578,B
94886,B
81383,B
29085,B
19323,B
61204,B
3635,B
92520,B
44636,B
94027,B
14760,B
18143,B
72399,B
63826,B
11392,B
29115,B
79916,B
86359,B
59540,B
53002,B
71785,B
59190,B
14400,B
59925,B
85598,B
61500,B
68220,B
34312,B
95898,B
50051,B
30453,B
99030,B
82500,B
10134,B
26597,B
49412,B
54652,B
60645,B
28220,B
63944,B
70296,B
38501,B
43039,B
56595,B
23886,B
98912,B
66929,B
89053,B
63479,B
96143,B
78497,B
73988,B
27588,B
49138,B
53619,B
9841,B
91611,B
98286,B
58826,B
97670,B
33041,B
64730,B
70165,B
18929,B
284,B
95828,B
8957,B
30826,B
77898,B
20616,B
5107,B
10799,B
58256,B
71933,B
68923,B
74337,B
98213,B
91005,B
14539,B
37863,B
46369,B
83243,B
13849,B
39064,B
68691,B
34300,B
67836,B
33140,B
98066,B
17001,B
40665,B
54504,B
93143,B
11097,B
62035,B
22844,B
24720,B
79958,B
73257,B
92961,B
51798,B
65302,B
26847,B
66731,B
26665,B
62801,B
54153,B
11304,B
98861,B
49166,B
87060,B
31773,B
62510,B
50720,B
44272,B
37479,B
32232,B
38456,B
53290,B
83226,B
72205,B
47139,B
1281,B
86108,B
97983,B
59677,B
68253,B
24384,B
77163,B
98424,B
38683,B
91064,B
76993,B
36728,B
40099,B
54647,B
38063,B
89445,B
46583,B
93700,B
73488,B
47032,B
86668,B
36462,B
3380,B
22391,B
86270,B
75315,B
14964,B
40714,B
62526,B
14143,B
96052,B
1406,B
35029,B
66397,B
40918,B
67024,B
61721,B
33410,B
892,B
79736,B
57724,B
29434,B
44368,B
56117,B
32396,B
72619,B
83121,B
22673,B
87823,B
71735,B
71019,B
31220,B
804,B
38684,B
85012,B
31601,B
91375,B
35502,B
32302,B
20041,B
75053,B
30246,B
96063,B
43496,B
99057,B
66189,B
53905,B
6989,B
64621,B
50539,B
34572,B
92064,B
65339,B
96359,B
48723,B
96351,B
58338,B
13475,B
39554,B
29063,B
77523,B
81612,B
95734,B
38732,B
41974,B
40953,B
27528,B
56876,B
84054,B
10874,B
29143,B
24203,B
93264,B
78954,B
76030,B
26508,B
52897,B
51446,B
45688,B
60734,B
60036,B
36379,B
27567,B
58776,B
11305,B
72628,B
83250,B
55333,B
57335,B
92768,B
54806,B
46326,B
83602,B
83222,B
98455,B
59665,B
47600,B
29991,B
54937,B
3295,B
13764,B
12822,B
10630,B
38237,B
72406,B
15595,B
23101,B
48336,B
76072,B
60639,B
40795,B
87824,B
44515,B
94764,B
3432,B
23900,B
62334,B
2313,B
85349,B
84920,B
89016,B
94265,B
2337,B
93142,B
11217,B
53746,B
32182,B
32639,B
1005,B
18644,B
92268,B
55059,B
42194,B
12263,B
31521,B
93020,B
48130,B
91327,B
83650,B
86439,B
89806,B
93631,B
50718,B
97578,B
44729,B
75017,B
84700,B
68477,B
92663,B
72872,B
24663,B
27666,B
23212,B
47003,B
16278,B
79711,B
69990,B
52442,B
78922,B
86398,B
49264,B
83325,B
86288,B
67805,B
67920,B
109,B
18657,B
26895,B
36384,B
28745,B
84427,B
23414,B
8537,B
54111,B
50197,B
45567,B
70299,B
28654,B
14158,B
32254,B
81951,B
98578,B
90782,B
14601,B
25864,B
8032,B
22595,B
98502,B
66442,B
34168,B
89215,B
83864,B
40246,B
59228,B
72939,B
99598,B
69444,B
51973,B
5307,B
40514,B
76825,B
94974,B
99225,B
68667,B
84957,B
67479,B
5600,B
85777,B
32861,B
97828,B
84511,B
49802,B
96508,B
88756,B
54769,B
75059,B
1883,B
87507,B
28911,B
45590,B
85647,B
25049,B
45889,B
26143,B
50378,B
51901,B
41835,B
99234,B
33454,B
23753,B
29128,B
55162,B
10936,B
17262,B
38730,B
24305,B
56554,B
36518,B
45397,B
38512,B
17145,B
81365,B
50163,B
46766,B
20333,B
28123,B
95415,B
90657,B
77658,B
92423,B
44545,B
91175,B
26048,B
22400,B
30073,B
40762,B
32413,B
16325,B
94578,B
32224,B
68209,B
46709,B
56449,B
79613,B
49969,B
72892,B
49408,B
84991,B
55414,B
99027,B
35836,B
98372,B
55057,B
2576,B
16621,B
66489,B
94964,B
90721,B
56608,B
24710,B
2020,B
10657,B
46059,B
35195,B
31573,B
43141,B
90709,B
35426,B
77371,B
92908,B
82378,B
76630,B
32372,B
27529,B
56630,B
72065,B
41362,B
75364,B
91597,B
96159,B
79827,B
51632,B
35909,B
8011,B
70349,B
25973,B
66088,B
59071,B
26476,B
29847,B
41964,B
35232,B
96328,B
93826,B
81554,B
4765,B
86694,B
86172,B
52350,B
81811,B
93450,B
18032,B
35462,B
32459,B
71430,B
38397,B
58145,B
84465,B
84431,B
72562,B
81506,B
70802,B
42888,B
93682,B
66934,B
12646,B
55898,B
92003,B
22889,B
35027,B
39583,B
57415,B
18502,B
89732,B
26251,B
67475,B
21827,B
90650,B
99047,B
50239,B
95943,B
89731,B
27797,B
91815,B
44834,B
92333,B
40301,B
21155,B
81019,B
73125,B
80911,B
38056,B
40164,B
8438,B
53520,B
91748,B
37623,B
38037,B
86244,B
32895,B
58971,B
45466,B
50430,B
19910,B
42315,B
45145,B
34028,B
17912,B
5808,B
83717,B
39957,B
4100,B
27380,B
411,B
74848,B
89716,B
54352,B
59563,B
83183,B
12419,B
73661,B
72731,B
78959,B
72679,B
25014,B
55086,B
5213,B
55582,B
6718,B
2503,B
61662,B
41735,B
24439,B
51857,B
34362,B
15807,B
26449,B
57761,B
39505,B
6237,B
71899,B
9329,B
45528,B
56849,B
10199,B
28985,B
89610,B
5194,B
22282,B
69391,B
63854,B
23894,B
85726,B
46411,B
4339,B
90641,B
39659,B
8813,B
62366,B
22622,B
36358,B
71689,B
60361,B
79405,B
45013,B
12281,B
82062,B
18973,B
10258,B
74994,B
16922,B
98233,B
55172,B
72604,B
86177,B
45134,B
10858,B
51238,B
99479,B
74023,B
92160,B
33308,B
33507,B
85978,B
7068,B
33486,B
52209,B
13292,B
79390,B
26231,B
86698,B
3178,B
55960,B
25715,B
47474,B
12610,B
47605,B
60820,B
76525,B
6998,B
4376,B
659,B
80761,B
48610,B
3387,B
44530,B
91470,B
52794,B
58360,B
54463,B
9886,B
44500,B
59044,B
91140,B
47293,B
49117,B
33500,B
34205,B
58272,B
90442,B
2973,B
26645,B
73679,B
43025,B
41159,B
95611,B
16649,B
7078,B
33712,B
64954,B
79530,B
58197,B
42930,B
76163,B
98410,B
82748,B
79344,B
41303,B
90654,B
22082,B
58270,B
30414,B
42427,B
58417,B
43071,B
48836,B
30756,B
84972,B
93591,B
4617,B
56134,B
78009,B
16523,B
85725,B
30456,B
546,B
17307,B
92691,B
12628,B
64166,B
49474,B
21805,B
64133,B
18122,B
76043,B
59306,B
81611,B
25454,B
17819,B
2340,B
9135,B
5818,B
94191,B
40516,B
61170,B
96427,B
86018,B
71045,B
34347,B
33127,B
13643,B
9636,B
75866,B
80325,B
81403,B
85878,B
93339,B
10080,B
6166,B
13057,B
5711,B
57287,B
11207,B
78440,B
87231,B
53256,B
434,B
78944,B
20118,B
17052,B
75299,B
26554,B
77154,B
44415,B
15224,B
42856,B
1457,B
10692,B
47924,B
89412,B
68960,B
18941,B
28646,B
62771,B
54837,B
80044,B
85334,B
70330,B
89385,B
44948,B
55802,B
61636,B
88766,B
73377,B
26275,B
489,B
65579,B
33391,B
33150,B
20759,B
15307,B
85079,B
53764,B
13443,B
15220,B
81452,B
78979,B
2595,B
45046,B
75190,B
80095,B
99320,B
49799,B
33841,B
88727,B
99144,B
84617,B
7829,B
13086,B
26912,B
76299,B
64577,B
26365,B
40865,B
62407,B
25483,B
65423,B
62587,B
82493,B
56920,B
20038,B
31780,B
6577,B
90635,B
60325,B
79018,B
89621,B
23332,B
73586,B
79327,B
51600,B
31608,B
26248,B
17205,B
89014,B
19015,B
98085,B
2807,B
43482,B
16323,B
21149,B
73758,B
76080,B
41456,B
1641,B
48163,B
11430,B
5902,B
73280,B
7076,B
13433,B
72093,B
63021,B
7126,B
96190,B
61684,B
17179,B
56834,B
99710,B
91718,B
85930,B
72762,B
38167,B
99889,B
54506,B
93379,B
64063,B
64490,B
86888,B
48502,B
98767,B
33889,B
30058,B
51994,B
52885,B
14184,B
8482,B
72941,B
47266,B
33352,B
31244,B
28055,B
4422,B
90605,B
5034,B
15678,B
38073,B
88145,B
52535,B
12819,B
64242,B
16672,B
18566,B
38432,B
83878,B
86701,B
55476,B
88859,B
32888,B
97824,B
45529,B
57189,B
3619,B
7476,B
62374,B
9866,B
3694,B
85850,B
30575,B
96879,B
60102,B
97941,B
17905,B
49760,B
71092,B
83052,B
34703,B
76451,B
80161,B
81372,B
98864,B
99882,B
47742,B
67821,B
84249,B
60924,B
56375,B
73848,B
5539,B
29857,B
70053,B
77895,B
33985,B
53831,B
68264,B
42447,B
60124,B
8036,B
40536,B
27336,B
83271,B
97060,B
83274,B
87045,B
96218,B
11658,B
61982,B
88487,B
47748,B
95265,B
60299,B
94541,B
12250,B
97138,B
89110,B
95289,B
58126,B
2153,B
35691,B
94645,B
4094,B
1859,B
64058,B
10232,B
97881,B
57838,B
9,B
47477,B
77237,B
63533,B
36998,B
26724,B
72287,B
49014,B
36262,B
82653,B
34320,B
3081,B
98585,B
37729,B
20679,B
89273,B
72638,B
30945,B
19824,B
88201,B
80487,B
30119,B
57958,B
59100,B
63738,B
29057,B
88021,B
65497,B
55665,B
86783,B
61419,B
97156,B
22655,B
50284,B
6549,B
16397,B
39177,B
728,B
52651,B
59123,B
28490,B
98015,B
29292,B
32491,B
18454,B
85413,B
7965,B
72162,B
94619,B
17545,B
49829,B
46560,B
83155,B
15824,B
79462,B
32712,B
18677,B
19579,B
86583,B
30292,B
32919,B
8628,B
77670,B
85361,B
43442,B
38999,B
31967,B
72431,B
4320,B
93943,B
70628,B
22142,B
17330,B
78128,B
40130,B
55730,B
61984,B
3948,B
62851,B
61061,B
68552,B
85062,B
87735,B
50513,B
17248,B
83400,B
61845,B
21047,B
84309,B
47060,B
1390,B
37918,B
52179,B
25117,B
87445,B
10708,B
69233,B
54974,B
43228,B
72704,B
55950,B
55037,B
14524,B
10891,B
23930,B
30770,B
35682,B
39872,B
84415,B
2353,B
31021,B
9190,B
21288,B
27085,B
49775,B
84121,B
38039,B
34505,B
50225,B
43908,B
68463,B
26210,B
19362,B
60812,B
94215,B
27458,B
3160,B
85360,B
78683,B
88292,B
59346,B
54748,B
1974,B
88467,B
21613,B
36371,B
4869,B
78618,B
67209,B
59935,B
54768,B
35722,B
15901,B
66372,B
14936,B
70919,B
40728,B
35182,B
83640,B
77770,B
73697,B
39591,B
53632,B
82247,B
95284,B
66893,B
8641,B
38089,B
52371,B
73948,B
22577,B
76229,B
7266,B
39803,B
59353,B
4907,B
83899,B
66464,B
69813,B
67498,B
17590,B
15100,B
42357,B
40759,B
9122,B
58927,B
97441,B
25429,B
25457,B
34399,B
23246,B
23507,B
46459,B
90043,B
57050,B
62664,B
50606,B
89369,B
69198,B
28006,B
77816,B
10988,B
99937,B
12943,B
82531,B
18999,B
58032,B
52241,B
40664,B
51162,B
62980,B
84013,B
31247,B
58891,B
68666,B
66939,B
45492,B
91590,B
76828,B
63639,B
51749,B
62272,B
54388,B
94494,B
47432,B
55391,B
12726,B
55664,B
27253,B
83588,B
67122,B
25794,B
15911,B
78631,B
97100,B
32853,B
71450,B
44825,B
26507,B
37246,B
29706,B
82589,B
48715,B
63104,B
13689,B
97368,B
54780,B
50760,B
24859,B
53125,B
97119,B
10739,B
20404,B
35072,B
93555,B
10075,B
82051,B
37429,B
14292,B
28765,B
27573,B
54481,B
16603,B
26391,B
17791,B
31600,B
37814,B
58750,B
39460,B
40594,B
99917,B
63635,B
56089,B
53273,B
16587,B
69861,B
14797,B
7136,B
56380,B
91796,B
59766,B
19914,B
84862,B
18652,B
60326,B
17474,B
24977,B
83752,B
20710,B
88194,B
87971,B
41189,B
7891,B
50194,B
12549,B
5862,B
44326,B
21291,B
60443,B
19959,B
21298,B
83802,B
47713,B
53460,B
29978,B
2637,B
22445,B
12650,B
48685,B
49417,B
74605,B
5619,B
38793,B
10851,B
92352,B
74710,B
11215,B
16379,B
24730,B
73016,B
19023,B
95400,B
16735,B
90599,B
64723,B
21341,B
46829,B
84905,B
22058,B
35123,B
14275,B
46738,B
81963,B
70758,B
56740,B
42931,B
16868,B
10229,B
19227,B
30844,B
10062,B
53396,B
5235,B
53343,B
77340,B
31790,B
34156,B
69393,B
58954,B
9894,B
45873,B
55139,B
68760,B
91505,B
2760,B
21896,B
98556,B
34901,B
49004,B
8070,B
11502,B
70773,B
83883,B
82396,B
61459,B
47382,B
41985,B
87214,B
48799,B
11124,B
33933,B
93772,B
68597,B
18229,B
19472,B
98719,B
94251,B
28212,B
54205,B
86603,B
69046,B
45248,B
59808,B
66788,B
70624,B
39952,B
22371,B
57073,B
11740,B
50080,B
99327,B
82362,B
8415,B
54179,B
94401,B
43747,B
82954,B
88719,B
46749,B
91623,B
71313,B
62559,B
89154,B
48710,B
67040,B
82281,B
40784,B
29163,B
59985,B
70724,B
14581,B
23,B
74334,B
83925,B
90872,B
66570,B
97731,B
27654,B
64872,B
62640,B
43666,B
8170,B
42354,B
79301,B
93804,B
62251,B
27421,B
26196,B
5800,B
46451,B
13538,B
82139,B
48170,B
88537,B
17220,B
96918,B
64900,B
97316,B
4079,B
84247,B
11978,B
89723,B
49251,B
60209,B
15232,B
16090,B
36865,B
48640,B
92670,B
15422,B
84361,B
95380,B
50287,B
47755,B
21388,B
98442,B
56287,B
56815,B
4432,B
85207,B
22056,B
67163,B
79618,B
81325,B
97692,B
57004,B
61626,B
62140,B
75041,B
42908,B
39894,B
35606,B
47082,B
74031,B
74621,B
63581,B
55615,B
95552,B
24152,B
84042,B
96150,B
27925,B
14331,B
47133,B
28926,B
40674,B
73668,B
17259,B
29917,B
58601,B
7314,B
91067,B
89544,B
89692,B
48994,B
19628,B
49192,B
93510,B
11309,B
10170,B
76050,B
1718,B
93755,B
44556,B
75397,B
68179,B
79169,B
74709,B
75572,B
46979,B
41979,B
67222,B
8247,B
15581,B
50688,B
49492,B
6594,B
32872,B
40779,B
16966,B
83661,B
10982,B
37177,B
83949,B
47158,B
57684,B
80876,B
26013,B
53244,B
2183,B
59398,B
14740,B
31543,B
23005,B
4465,B
48243,B
53910,B
30916,B
81294,B
43171,B
2628,B
47421,B
35537,B
55403,B
53652,B
99294,B
30654,B
70356,B
37706,B
56683,B
57765,B
84847,B
91688,B
413,B
93249,B
74116,B
46611,B
81568,B
61025,B
47852,B
7777,B
28987,B
53108,B
8843,B
93466,B
35906,B
1728,B
54383,B
23434,B
48727,B
49429,B
44383,B
62183,B
65600,B
73385,B
56088,B
54128,B
83296,B
68019,B
1562,B
32164,B
12172,B
35234,B
90445,B
98941,B
3039,B
74603,B
48563,B
25988,B
23977,B
5418,B
17241,B
20521,B
32342,B
53927,B
31409,B
67772,B
63321,B
66101,B
20901,B
50593,B
81686,B
3739,B
58938,B
89711,B
23331,B
23895,B
13736,B
34276,B
68499,B
72633,B
77243,B
73877,B
93130,B
57063,B
6726,B
47360,B
90939,B
11681,B
50370,B
79724,B
59214,B
62211,B
69271,B
91412,B
61512,B
97343,B
51491,B
6506,B
8893,B
622,B
97266,B
37750,B
31554,B
76356,B
88435,B
71452,B
30541,B
98902,B
39525,B
96938,B
42642,B
77613,B
84462,B
97204,B
88216,B
53860,B
64928,B
53408,B
81288,B
24182,B
26595,B
96696,B
78365,B
12465,B
3318,B
93301,B
46574,B
90532,B
58219,B
1844,B
92192,B
80660,B
56559,B
51371,B
86146,B
7551,B
71076,B
56279,B
2497,B
94096,B
16562,B
59613,B
66954,B
23527,B
22740,B
7716,B
60354,B
74411,B
80946,B
62483,B
41600,B
38009,B
38747,B
56667,B
44253,B
39900,B
11742,B
87201,B
92695,B
58291,B
82429,B
64699,B
95008,B
12166,B
45666,B
96559,B
92315,B
56616,B
84776,B
2534,B
21282,B
28749,B
4511,B
65030,B
36706,B
13919,B
88313,B
21746,B
50182,B
42238,B
81982,B
93974,B
29619,B
31128,B
36140,B
37015,B
51330,B
45547,B
69120,B
33649,B
20517,B
26877,B
14146,B
34444,B
55121,B
22866,B
35334,B
5480,B
69281,B
23564,B
51068,B
75245,B
92889,B
46367,B
41261,B
27663,B
49876,B
23565,B
65575,B
55423,B
55415,B
36033,B
56928,B
54904,B
32322,B
32110,B
94863,B
62189,B
85626,B
83202,B
97569,B
65027,B
5714,B
33632,B
4099,B
39034,B
90539,B
82087,B
10624,B
36181,B
42400,B
26691,B
90252,B
33558,B
55229,B
17986,B
91700,B
59583,B
65563,B
33221,B
50639,B
5805,B
59861,B
93063,B
38897,B
59442,B
37144,B
63272,B
31594,B
80018,B
78474,B
82329,B
64180,B
9233,B
11778,B
62086,B
49792,B
57211,B
68279,B
62281,B
19152,B
84813,B
35899,B
7110,B
63557,B
67074,B
85619,B
52605,B
97778,B
79558,B
38616,B
58477,B
65040,B
13305,B
78482,B
22713,B
64014,B
98456,B
41591,B
90903,B
71325,B
90082,B
48451,B
38557,B
85335,B
1798,B
72966,B
45645,B
48341,B
18220,B
59517,B
2633,B
22240,B
42060,B
42250,B
53814,B
9154,B
57386,B
25132,B
23846,B
31880,B
89718,B
47568,B
50137,B
61322,B
50971,B
6596,B
75003,B
51750,B
57980,B
78901,B
50530,B
5922,B
88811,B
3536,B
89555,B
88135,B
51888,B
51380,B
67294,B
